Tipus_bus,Tipus_dia,Direccio,Parada_sortida,Hora_sortida,Parada_arribada,Hora_arribada,Id_viatge_dia,LatLong_sortida,Nota mapa parada sortida
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,13:59,MANRESA - Plaça Valldaura,14:57,11,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,13:59,MANRESA - Estació d'autobusos,15:05,11,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,14:28,MONISTROL - Can Gomis,14:38,11,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,14:28,MONISTROL - C. Balmes (Pont Gòtic),14:40,11,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,14:28,ST. V. CASTELLET - Plaça del Pi,14:46,11,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,14:28,CASTELLGALÍ - La Fàbrica,14:48,11,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,14:28,MANRESA - Plaça Valldaura,14:57,11,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,14:28,MANRESA - Estació d'autobusos,15:05,11,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,14:30,MONISTROL - Can Gomis,14:38,11,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,14:30,MONISTROL - C. Balmes (Pont Gòtic),14:40,11,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,14:30,ST. V. CASTELLET - Plaça del Pi,14:46,11,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,14:30,CASTELLGALÍ - La Fàbrica,14:48,11,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,14:30,MANRESA - Plaça Valldaura,14:57,11,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,14:30,MANRESA - Estació d'autobusos,15:05,11,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",15:40,OLESA - Plaça de l'Oli,16:28,12,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",15:40,OLESA - Rotonda Els Closos,16:30,12,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",15:40,MONISTROL - Can Gomis,16:38,12,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",15:40,MONISTROL - C. Balmes (Pont Gòtic),16:40,12,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",15:40,ST. V. CASTELLET - Plaça del Pi,16:46,12,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",15:40,CASTELLGALÍ - La Fàbrica,16:48,12,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",15:40,MANRESA - Plaça Valldaura,16:57,12,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",15:40,MANRESA - Estació d'autobusos,17:05,12,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",15:45,OLESA - Plaça de l'Oli,16:28,12,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",15:45,OLESA - Rotonda Els Closos,16:30,12,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",15:45,MONISTROL - Can Gomis,16:38,12,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",15:45,MONISTROL - C. Balmes (Pont Gòtic),16:40,12,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",15:45,ST. V. CASTELLET - Plaça del Pi,16:46,12,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",15:45,CASTELLGALÍ - La Fàbrica,16:48,12,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",15:45,MANRESA - Plaça Valldaura,16:57,12,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",15:45,MANRESA - Estació d'autobusos,17:05,12,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,15:55,OLESA - Plaça de l'Oli,16:28,12,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,15:55,OLESA - Rotonda Els Closos,16:30,12,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,15:55,MONISTROL - Can Gomis,16:38,12,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,15:55,MONISTROL - C. Balmes (Pont Gòtic),16:40,12,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,15:55,ST. V. CASTELLET - Plaça del Pi,16:46,12,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,15:55,CASTELLGALÍ - La Fàbrica,16:48,12,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,15:55,MANRESA - Plaça Valldaura,16:57,12,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,15:55,MANRESA - Estació d'autobusos,17:05,12,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,15:57,OLESA - Plaça de l'Oli,16:28,12,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,15:57,OLESA - Rotonda Els Closos,16:30,12,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,15:57,MONISTROL - Can Gomis,16:38,12,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,15:57,MONISTROL - C. Balmes (Pont Gòtic),16:40,12,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,15:57,ST. V. CASTELLET - Plaça del Pi,16:46,12,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,15:57,CASTELLGALÍ - La Fàbrica,16:48,12,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,15:57,MANRESA - Plaça Valldaura,16:57,12,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,15:57,MANRESA - Estació d'autobusos,17:05,12,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,15:59,OLESA - Plaça de l'Oli,16:28,12,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,15:59,OLESA - Rotonda Els Closos,16:30,12,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,15:59,MONISTROL - Can Gomis,16:38,12,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,15:59,MONISTROL - C. Balmes (Pont Gòtic),16:40,12,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,15:59,ST. V. CASTELLET - Plaça del Pi,16:46,12,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,15:59,CASTELLGALÍ - La Fàbrica,16:48,12,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,15:59,MANRESA - Plaça Valldaura,16:57,12,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,15:59,MANRESA - Estació d'autobusos,17:05,12,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,16:28,MONISTROL - Can Gomis,16:38,12,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,16:28,MONISTROL - C. Balmes (Pont Gòtic),16:40,12,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,16:28,ST. V. CASTELLET - Plaça del Pi,16:46,12,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,16:28,CASTELLGALÍ - La Fàbrica,16:48,12,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,16:28,MANRESA - Plaça Valldaura,16:57,12,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,16:28,MANRESA - Estació d'autobusos,17:05,12,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,16:30,MONISTROL - Can Gomis,16:38,12,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,16:30,MONISTROL - C. Balmes (Pont Gòtic),16:40,12,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,16:30,ST. V. CASTELLET - Plaça del Pi,16:46,12,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,16:30,CASTELLGALÍ - La Fàbrica,16:48,12,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,16:30,MANRESA - Plaça Valldaura,16:57,12,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,16:30,MANRESA - Estació d'autobusos,17:05,12,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",17:40,OLESA - Plaça de l'Oli,18:28,13,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",17:40,OLESA - Rotonda Els Closos,18:30,13,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",17:40,MONISTROL - Can Gomis,18:38,13,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",17:40,MONISTROL - C. Balmes (Pont Gòtic),18:40,13,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",17:40,ST. V. CASTELLET - Plaça del Pi,18:46,13,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",17:40,CASTELLGALÍ - La Fàbrica,18:48,13,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",17:40,MANRESA - Plaça Valldaura,18:57,13,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",17:40,MANRESA - Estació d'autobusos,19:05,13,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",17:45,OLESA - Plaça de l'Oli,18:28,13,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",17:45,OLESA - Rotonda Els Closos,18:30,13,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",17:45,MONISTROL - Can Gomis,18:38,13,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",17:45,MONISTROL - C. Balmes (Pont Gòtic),18:40,13,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",17:45,ST. V. CASTELLET - Plaça del Pi,18:46,13,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",17:45,CASTELLGALÍ - La Fàbrica,18:48,13,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",17:45,MANRESA - Plaça Valldaura,18:57,13,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,"BCN - Còrsega, 167",17:45,MANRESA - Estació d'autobusos,19:05,13,"41.389348, 2.1470734",Direcció MANRESA
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,17:55,OLESA - Plaça de l'Oli,18:28,13,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,17:55,OLESA - Rotonda Els Closos,18:30,13,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,17:55,MONISTROL - Can Gomis,18:38,13,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,17:55,MONISTROL - C. Balmes (Pont Gòtic),18:40,13,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,17:55,ST. V. CASTELLET - Plaça del Pi,18:46,13,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,17:55,CASTELLGALÍ - La Fàbrica,18:48,13,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,17:55,MANRESA - Plaça Valldaura,18:57,13,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,17:55,MANRESA - Estació d'autobusos,19:05,13,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,17:57,OLESA - Plaça de l'Oli,18:28,13,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,17:57,OLESA - Rotonda Els Closos,18:30,13,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,17:57,MONISTROL - Can Gomis,18:38,13,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,17:57,MONISTROL - C. Balmes (Pont Gòtic),18:40,13,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,17:57,ST. V. CASTELLET - Plaça del Pi,18:46,13,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,17:57,CASTELLGALÍ - La Fàbrica,18:48,13,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,17:57,MANRESA - Plaça Valldaura,18:57,13,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,17:57,MANRESA - Estació d'autobusos,19:05,13,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,17:59,OLESA - Plaça de l'Oli,18:28,13,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,17:59,OLESA - Rotonda Els Closos,18:30,13,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,17:59,MONISTROL - Can Gomis,18:38,13,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,17:59,MONISTROL - C. Balmes (Pont Gòtic),18:40,13,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,17:59,ST. V. CASTELLET - Plaça del Pi,18:46,13,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,17:59,CASTELLGALÍ - La Fàbrica,18:48,13,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,17:59,MANRESA - Plaça Valldaura,18:57,13,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,17:59,MANRESA - Estació d'autobusos,19:05,13,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,18:28,MONISTROL - Can Gomis,18:38,13,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,18:28,MONISTROL - C. Balmes (Pont Gòtic),18:40,13,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,18:28,ST. V. CASTELLET - Plaça del Pi,18:46,13,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,18:28,CASTELLGALÍ - La Fàbrica,18:48,13,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,18:28,MANRESA - Plaça Valldaura,18:57,13,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Plaça de l'Oli,18:28,MANRESA - Estació d'autobusos,19:05,13,"41.5420661, 1.8942752",Tornada a BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,18:30,MONISTROL - Can Gomis,18:38,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,18:30,MONISTROL - C. Balmes (Pont Gòtic),18:40,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,18:30,ST. V. CASTELLET - Plaça del Pi,18:46,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,18:30,CASTELLGALÍ - La Fàbrica,18:48,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,18:30,MANRESA - Plaça Valldaura,18:57,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,Dissabtes i Festius,Barcelona - Manresa,OLESA - Rotonda Els Closos,18:30,MANRESA - Estació d'autobusos,19:05,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e22,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,18:40,MANRESA - Hospital de Sant Joan de Déu,19:35,14,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e22,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,18:40,MANRESA - Plaça Valldaura,19:42,14,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e22,Dissabtes i Festius,Barcelona - Manresa,BCN - Maria Cristina,18:40,MANRESA - Estació d'autobusos,19:50,14,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e22,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,18:42,MANRESA - Hospital de Sant Joan de Déu,19:35,14,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e22,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,18:42,MANRESA - Plaça Valldaura,19:42,14,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e22,Dissabtes i Festius,Barcelona - Manresa,BCN - Palau Reial,18:42,MANRESA - Estació d'autobusos,19:50,14,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e22,Dissabtes i Festius,Barcelona - Manresa,BCN - Zona Universitària,18:44,MANRESA - Hospital de Sant Joan de Déu,19:35,14,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
